text|date
"Why not treat yourself or a loved one to an exclusive 70cl bottle of King Street Gin 👑
Beautifully balanced botanicals including Juniper, Citrus, and Angelica root, give this gin a classic dry profile😋
Available on our website 👍
#welovegin #supportindependent #StayHome https://t.co/8WhOBpU5ir"|2021-01-07 19:18:58
"Spead this video, not #Covid
#stayhome #savethenhs #givenursesanddoctorsabreak
#doyourpart https://t.co/7dDZWynQoq"|2021-01-07 19:18:44
This #StayHome #protectthenhs #StaySafe #WearAMask https://t.co/xBaes1o4Y9|2021-01-07 19:18:27
Imagine clapping for the NHS just to go take a picture outside Dior the next day🤦🏾‍♂️ #clapforheroes #StayHome|2021-01-07 19:17:49
#stayhome unless you work/ attend a school that is required to open. A school for the most medically fragile children in our society. Where are the priorities? Does our government truly care about these children ? Is “education” more important than their health ? @NormaFoleyTD1 https://t.co/sRuInxg3ZS|2021-01-07 19:17:10
I won't be clapping tonight I will be doing the below #clapforheroes #clapforcarers #StayHome #StaySafe #protectthenhs #savelives #WearAMask https://t.co/pNaUJayFHJ|2021-01-07 19:16:55
"Still time to get your hands on some #TimHortons #Trios hockey cards! Cheapest prices you will find on eBay or anywhere for these cards and only a couple left! Don't miss out! #NHL #Flames #ShopOnline #StayHome

https://t.co/k3FzTE8RVx"|2021-01-07 19:16:54
It's privilege that I only now finally know someone who's passed away from COVID. Older woman, fever broke, 3 days later she was gone. Stay safe and well, everyone, people are still losing their lives everyday #COVID19 #StayHome|2021-01-07 19:16:47
"One Piece Pirate Warriors 3 PS5 Walkthrough Gameplay Part 1 - MONKEY D. ... https://t.co/DO17XntZaF via @YouTube

#OnePiecePirateWarriors3 #ps5    #letsplay #gameplay #OnePiece #MonkeyDRufy #fullgame #letsplay #Sony #nocommentary #gamedev #EiichirōOda #StayHome #shonenjump https://t.co/0by883lhSH"|2021-01-07 19:16:42
@alcatelmobileuk This will be a lifesaver for many parents , fantastic prize choice 👍🏻. My teens are currently home learning , my daughter is studying towards her teacher assessed GCSE this summer , she would find this really helpful I’m sure . #StayHome|2021-01-07 19:16:38
"Behind every successful person is a substantial amount of #coffee 😃

https://t.co/XkKsKMOWwc

#thursdayvibes #Coffee #Happy2021 #Freshly #Bitcoin #CapitolBuilding #WashingtonDC #USCapitol #WearAMask #StayHome #Food #buynow #coffeetime #CoffeeLover #barista #giftideas #Time #love https://t.co/HXFHIW3DLr"|2021-01-07 19:16:34
"Thursday - Covid 19 update
#StayHome 

🔴 119 new cases of Covid-19 recorded in Mayo

🔴 1,175 over the past 14 days in the county 

🔴 As of 2pm today, nationally 1,043 Covid-19 patients are hospitalised, of which 96 are in ICU. 99 additional hospitalisations in the past 24 hrs https://t.co/zrDb6h0Zpv"|2021-01-07 19:14:50
"I won’t be clapping for the NHS tonight; but here’s a gif. 

I will be staying indoors. We don’t want to spread the virus even more making key workers jobs even harder!

Keyworkers need a break, a pay rise, more respect. Not a clap! #clapforheroes #nhsworkersaresaints  #StayHome https://t.co/vPNAEqDAlc"|2021-01-07 19:14:27
"@rickastley Lots of love back to you 
#stayhome #ProtectOurNHS #InThisTogether"|2021-01-07 19:14:21
Protect yourself, your family, your community #staysafe #stayhome https://t.co/sdY8aicexq|2021-01-07 19:14:08
"This is in addition to the text I received from them pleading not to contact the surgery about the COVID vaccine and that they would be in touch.

Huge sympathy to healthcare workers who are not only having to do their normal stuff but in addition have this to deal with #StayHome"|2021-01-07 19:13:44
"Tonight on @BBCNews a nurse who had caught Covid was interviewed, crying, breathless, on oxygen. She said she felt helpless and wanted to be helping her hospital with #Covid19

This was heartbreaking. Nurses are the backbone of our NHS, they give so much. Please, just #stayhome"|2021-01-07 19:13:42
"Did cooking for the holidays burn you out? It sure did for me. Curious Table is here and wants to help ease the stress of cooking a meal for your family this week.

#homedelivery #family #homecookedmeal #subscribe #fooddelivery #dinnerathome #stayhome #e… https://t.co/LRNGa8GYaH https://t.co/ukTbuncDKA"|2021-01-07 19:13:35
"@Medawar_ Same in México. Everybody is told to #StayHome

...Unless of course, you are a high ranking bureaucrat (say the deputy secretary of health). Then you can go to the beach for New Year's Eve while everybody else is on lockdown. 

https://t.co/LpBT1LwJnx"|2021-01-07 19:12:54
"Sitting and waiting for the lockdown to be over. Hope you’re all well? Hang in there!
#lockdown #selfie #stayhome #sendinglove #takecare https://t.co/9tjxkLwOQR"|2021-01-07 19:12:34
Lockdown Lyfestyle #rosypov #StayHome #playfortnite #girlgamer #twitchstreamer #twitch #streamer check out my stream @ https://t.co/tsEXrkkH1j https://t.co/t9tW3K9jZ2|2021-01-07 19:12:22
"Remember 1977? || Rock, Alternative, Indie and Hits Seventies https://t.co/wUQJw2O7dc #NowPlaying #impeachement #music #playlist #StayHome"|2021-01-07 19:11:57
@alcatelmobileuk This would be amazing for home schooling 🧡 #StayHome|2021-01-07 19:11:46
"Unfortunately, we are back in Level 5 Restrictions. Please stay home and stay safe. No racquetball is permitted during this level.

#StaySafe #StayHome #racquetballireland #racquetball"|2021-01-07 19:11:29
Absolutely overwhelmed with the response to our #homeschool dance sessions starting next week. Lots of schools and individual parents enquiring - we’ve got a brand new zoom set up ready to go and we can’t wait to start teaching! #getawigleon #dance #exciting #StayHome https://t.co/O5H3kLACRt|2021-01-07 19:11:23
"They deserve it❤
Available on Amazon: https://t.co/JpEMOObiR1
.
#coronavirus #covid #corona #stayhome #quarantine #lockdown #staysafe #love #DOCTORS #NURSES  #Cleaners #Covid19 #vaccine #vaccinations #SaveLives https://t.co/OizuYXJzGF"|2021-01-07 19:11:14
Not going to #clapforheroes - But “Will” - out of #respectforkeyworkers - ✊ continue to #wearamask  #stayhome  and do my bit to keep them safe(r)|2021-01-07 19:11:10
"BBC’s @mlchealth reporting that 1 in 60 people in NI are estimated to have #COVID - as per @healthdpt. 
Imagine the impact this is going to have on our hospitals! 🚨🏥

We need to act now.  
#StayHome  #FightBack"|2021-01-07 19:10:26
#StayHome .. #WearAMask .. #StayHomeSaveLives ... #WearADamnMask .. masks are not political, they are to help prevent Covid.. people have lost friends and family .. our frontline workers are risking themselves.. help them by wearing a mask 😷😷😷😷😷.. https://t.co/Z16CgIMLjR|2021-01-07 19:09:50
"Leisure is not an activity, it's an attitude of mind. #freedom #stayhome #staysafe #covid19 #mavicsoft #future #huminity
https://t.co/KBbXEYXXhT https://t.co/sWECv2cegr"|2021-01-07 19:09:39
Introducing Miss Iveson’s new rabbit Milo 🐰We love Reception’s drawings of him! #homelearning #StayHome #art #drawing #rabbit https://t.co/Yez3qBOvl2|2021-01-07 19:08:21
@iv_boks 🪅🎊🎉Happy New Year 🎆🎊🎈  🎉My Dear Friend 🎉🎈🎉🧚🏻‍♀️✨ 🧚🏻‍♀️Peaceful Night ✨🧚🏻‍♀️ 🧚🏻‍♀️#StayHome #StaySafe #COVID  Here Lockdown until The End Of February 🥲🥲🥲 🧚🏻‍♀️✨🧚🏻‍♀️✨🧚🏻‍♀️✨🧚🏻‍♀️✨🧚🏻‍♀️✨🧚🏻‍♀️Winter Around The World 🧚🏻‍♀️☃️🌲☃️🌲☃️🌲☃️🌲☃️🌲 https://t.co/RyKmE2rssl|2021-01-07 19:07:23
"@naomi_rovnick Most doctors I know aren’t interested in the #clapforheroes 

Hospitals in London are on the brink. It’s serious. There will over 1000 Covid deaths a day and hospitals making difficult choices 

#StayHome"|2021-01-07 19:07:06
Refresh your home with ideas that inspire. #JerseyShore #JackieGrieco #Rumson #FairHaven #RedBank #LongBranch #FirstTimeHomeBuyers #Home #MonmouthCounty #ColdwellBanker #NewJersey #StayHome #StaySafe https://t.co/exgc3PYJlC|2021-01-07 19:07:03
"@alcatelmobileuk my grand-daughter Bella would love this 
💙#StayHome  #CovidKindess #Giveawaytime"|2021-01-07 19:06:43
"Not to break up everything feeling bad about yesterday’s coup attempt with other bad news, but Ohio had 10,251 new #COVID19 cases in the last 24 hours. 

The holiday surge is here. 

#StayHome"|2021-01-07 19:06:24
@LucyOwe45168649 @newschambers The vaccine is not going to solve this spike. Only #StayHome  can. Will be at least a year before enough vaccinated for that to be the way out.|2021-01-07 19:05:43
"@CityofPoMo Mayor Rob Vagramov: ""I’m up to six cancelled trips, including longstanding Hawaii plans with family for NYE. But I know it’s for the best.""  
#bcpoli #tricities #pomo #covid19 #stayhome
https://t.co/dKJ2nE7Glc"|2021-01-07 19:05:30
"@saferprint @KVajpayaee @amarie_coz @IreneWoodbury @Rubicon1313 @Wrix2 @Maddog4Biden @BernFost1 @mssunshine132 @LaackWolfgang @fredbranziny @BootsieBoutique @Debbyk65 @areshizu @Eathbound420 @txbluesgal @cakeandpeace Hi @saferprint.
'Certified' #thursdayvibes?!

Well, #StayHome is tough for everyone's #mentalhealth, but during #lockdown alone I've kept my daily #thinkpositivethursday vibes! 

Thanks all!
#staystrong.

#amwriting #writersinspiration #PLL's #smalbutmighty #Aria #LucyHale  ⬇ https://t.co/7AV3GQ8JCf"|2021-01-07 19:05:00
Well said Kelly! Thank you for caring for your patients today! #StayHome #MaskUp ❤️ https://t.co/YuiHcXxXY5|2021-01-07 19:04:35
“This has to be lived I say to myself” Virginia Woolf @frankie_strand Spoke to me today post #RCGPlive #covidvaccination &amp; @guardian podcast with @sbattrawden Lack of ITU 🛌 &amp;🚨state of 🏥 🥺We’ll get through this together but pls #stayhome 😷 #washyourhands #getvaccinated https://t.co/B9bpcb3nVR|2021-01-07 19:04:19
I don’t #clapforheroes I do what those heroes tell me. #WearAMask #StayHome #protecttheNHS|2021-01-07 19:02:49
We need these measures to be taken immediately! #WashYourHands #COVID #Stayhome https://t.co/P1Lw3qlQau|2021-01-07 19:02:30
"@Spectrumbrushes Amazing goodies guys! I missed my hair cut appointment prior to lockdown so my hair really needs all the help it can get!#stayhome 
@tinatulip78"|2021-01-07 19:02:10
"I won't clap.
I will:
#StayHome
#WearAMask 
#NeverVoteTory"|2021-01-07 19:02:05
"“Winter is the time for comfort, for good food and warmth, for the touch of a friendly hand and for a talk beside the fire: it is time for home”- Edith Sitwell
#winter #stayhome #snow #love #cold #nature #family #home #hslshow #hsl #horasuperlatina #healthspiceandlife https://t.co/7vXlwh1mQX"|2021-01-07 19:01:59
Fancy a walking tour of #buckinghampalace during #lockdown #lockdownUK #lockdown2021 #lockdown3 #StayHome 👉 https://t.co/uhURXQuuou #London #londonbirds #stjamesspark #rulesrestraunt @RulesRestaurant #TheQueen https://t.co/rKN0HQQ62y|2021-01-07 19:01:38
"@ChristelC18 @chldlktndncs @PaxPippa @karenchan28 @SK210373 @all4deckerstar @siro_web @Sam77778057 @Magseliso @angelas29136706 @StephaniePeleg2 @TaniaRo98992216 @KuckuckHeike @isias105 @8Osmercuryrog @Nathalie89FR @ingh77 @VPenndragon @designbybehin @demdelphe @Michle74339945 @SuperFra73 @CroixJacquelin5 @eyesonly71 @ManuHerz79 @RockMomSPN @Sakadomc Yesss ! We must be strong ! We are alive and we must show it for our children and for a better world 🙏🌎
#StaySafe 
#StayHome 
#WearAMask https://t.co/qqfhs57jka"|2021-01-07 19:01:30
"Check out this item in my Etsy shop https://t.co/JQyJAckm4l

#COVID19 #Lockdown3 #coronavirus #NurseTwitter #nurses #staysafe #StayHome #COVID2019 #vaccine #COVID #nurse"|2021-01-07 19:00:46
"Please stay safe, and call @HertsHelp if you need support.  #StayHome 
https://t.co/VVZlEncoy4 https://t.co/ORwC3PsxfE"|2021-01-07 19:00:41
"Traditional Greek sweets and more delivered in Sydney, FREE shipping. Get Koulourakia Shortbread Biscuits delivered at home or work.  

https://t.co/XNBszICxnb 

#dessert #dessertlovers #biscuits #greeksweets #friends #family #Koulourakia #tellafriend #sydney #baklava #stayhome https://t.co/8qZnzh449X"|2021-01-07 19:00:26
"We must stop the spread of Covid-19. Additional public health measures now apply under Level 5 of the Plan for Living with COVID.
For more information see https://t.co/6o6DWrgDtw
#StayHome #FlattenTheCurve #ProtectEachOther https://t.co/eRFnI0asTJ"|2021-01-07 19:00:23
"We're reporting 3 new cases of COVID-19 today. There are currently 27 active cases. 9 more cases have resolved since yesterday. Check out our updated COVID-19 Dashboard: https://t.co/1J6QiVf8hB     

Help #StopTheSpreadHPE by continuing to follow public health advice. #StayHome https://t.co/c756m5FSu1"|2021-01-07 19:00:01
"""Spire in light"" Two years ago tonight... The Northern Spire in Sunderland in better times. @StormHour #StayHome https://t.co/hIsMz2SY0m"|2021-01-07 18:59:43
"If you're an ordinary person, #StayHome! If you're a #politician or senior official, you can travel! Just remember to issue a statement and say, ""Sorry!"""|2021-01-07 18:59:39
#traxxas #trx6 #weekendvibes #luxurylifestyle #playtime #uk #bestoftheday #rccars #shop #sawbridgeworth #january #2021 #stayhome #staysafe #orderonline #instashop https://t.co/zVrVBiH2Si @ London, United Kingdom https://t.co/hgwDQatKJD|2021-01-07 18:59:34
"100%. 
The people of Ontario have failed their kids. Every time you rationalize not following the rules, as minor as it may seem, you are contributing to the problem. Our individual actions have a consequence on the collective, especially our kids! #StayHome https://t.co/VwBXtPPQPF"|2021-01-07 18:59:27
"The new strain of #COVID19 can spread even faster to people.

To help stop the spread, remember to:
🧼 wash your hands 
😷 cover your face
↔️ make space
✅ let fresh air in and stay at home as much as possible, only leave for essential reasons

#HandsFaceSpace #StayHome https://t.co/g7ptdw2UIE"|2021-01-07 18:59:07
@drphiliplee1 2nd narrator: well, when you say ‘we’ Jim, you mean us, the cushty old colonial seats, Malaria ravages on alongside #COVID for many 🌍, and some would say #StayHome #WearAMask we have a global responsibility... But fuck that I want Instagram posts with tropical backgrounds &amp; a 🍺|2021-01-07 18:58:43
#clapforheroes #clapforcarers #clapforNHS instead of clapping which is now cheap perhaps more should have done the right thing months ago to support these groups by following government rules. #HandsFaceSpace #StayHome|2021-01-07 18:58:38
"Deaths surge more than 2%.
California reports 36,385 new #Covid19 cases and 583 deaths in the last 24hrs.
Total statewide cases: 2,518,611
Total statewide deaths: 28,045
Statewide positivity rate:
#WearAMask #StayHome"|2021-01-07 18:58:36
Lets us do our utmost to beat this virus and save lives.#StayHome #WashYourHands #COVID @fordnation @celliottability #lockdown Do it now. https://t.co/kFBUKxNdsR|2021-01-07 18:57:58
Stay safe at this moment  of  covid threatening.. #COVID20 #StayHome #bitcoinmining #bitcointurkiye #Mississippi #motivation #today.. https://t.co/heB612EsGI|2021-01-07 18:57:25
Beautiful frosty view from the office today #StayHome #StaySafe https://t.co/q77KrEWtC6|2021-01-07 18:57:12
"My Rosary App 📿 Gospel of the Day: ""The Spirit of the Lord is upon me"" https://t.co/eTaHAqfVdg 
.
.
.
.
#GospelOfTheDay #God #quoteoftheday #StayHome #CatholicTwitter #Catholic #Catholics https://t.co/TxUBv4tTOO"|2021-01-07 18:56:52
"The majority of people who #clapforheroes are the same people who demonise unions fighting for a pay rise. 
Stick your claps, you hypocrites💙
#StayHome"|2021-01-07 18:56:16
Happy to be part of the #VaccHub Team at my Trust today .. following on from my Covid Vaccination yesterday  @nhsswft  Historical  time .. #Teamwork to Deliver #Dreamwork #StayHome #StaySafe https://t.co/WCLjEhjWcQ|2021-01-07 18:55:17
Being #responsible and #follow the #rules of #lockdown   is a must in the #current #situation! #Covid19,  #stayhome #SaveLives #protecttheNHS!!! https://t.co/UwtLmJXU1Z|2021-01-07 18:55:09
This isn't over #stayhome #wearamask https://t.co/CQ2eTJ9MwW|2021-01-07 18:54:05
"I don't want your claps
I want you to follow the rules 

Then maybe I can get back to my department where belong instead of the wards
#StayHome"|2021-01-07 18:53:25
"Sasori, designed to reach deep &amp;  more comfortably than others which might stretch beyond comfort limits.

https://t.co/VjEWUUjSXW 

#erogeisha #tokyo #yyc #silicone #siliconetoy #tentacle #sasori #ramune #womenshealth #sexualhealth #popping #stayhome #rockstar #model #cosplay https://t.co/IVeECnS99H"|2021-01-07 18:51:55
"20 999 new Covid 19 infections in the last 24 hours.

#StayHome #StopTheSpreadOfCOVID19"|2021-01-07 18:51:37
"@Spectrumbrushes @MissMegan_121 
@MelissaJaneDay 
Best brushes ever #stayhome"|2021-01-07 18:51:33
"I officially declare, order has been restored to the North Pole!

#playtime #stayhome #kidsstyle #kidsmodel #love #familyfun #kidslife #indoorplayground #toddleractivities #birthdayparty #kidsroom #education #partytime #kidsparty #science #preschoolactivities #slime #happykids https://t.co/W36kSbqlXA"|2021-01-07 18:50:00
Have created my own safe haven/relaxation space. Feel like a big kid but it's great. Lockdown is tough, especially in this weather.😊 #covid19 #StayHome https://t.co/NmRt09b9lK|2021-01-07 18:48:42
All else aside this New Year 2021 we may as well just hunker down and enjoy this life one day at a time and stay positive #hunkerdown #StayHome #staypositive|2021-01-07 18:48:38
@alcatelmobileuk Absolutely fantastic especially with home schooling the little one's too. 💙 #StayHome  #CovidKindness @carz1985|2021-01-07 18:48:05
LJ &amp; Mendip were also in Bristol today ensuring everyone kept safe #StayHome #StaySafe https://t.co/4gVKS275X5|2021-01-07 18:48:03
"It's Thursday, I think?
That's about it... 

Oh yeah, I'M NOT SICK! That's enough for a wonderful day!!!
#StayHome 😷💙💙💙 https://t.co/tBc993pPZG"|2021-01-07 18:48:01
1.5 million jabs #CoronaVaccine #CoronavirusStrain #coronavirusuk @NHSuk #NHS #StayHome #StayAtHome https://t.co/e75uehFI6A|2021-01-07 18:47:47
I should have asked him to say hello to MY family in Hawaii. Ya know, the ones I haven't seen in over a year and spent Christmas morning Zooming. #StayHome https://t.co/0RjVGdg78C|2021-01-07 18:47:32
My latest #Wreath #blue #white #bow #Ribbon #crafter #WorkingTogetherByStayingApart ❤️❤️ #StayHome #StaySafe https://t.co/Lrnc3FNdVl|2021-01-07 18:46:27
We’re supporting our amazing NHS staff, emergency services and key workers by #Stayathomeforheroes 💙 #HMBiz #StayHome https://t.co/vUQoQrypZ2|2021-01-07 18:46:27
Cases in Florida went from 5% to 13% infections rate. #stayhome|2021-01-07 18:44:11
Matt Mail has arrived in the form of an email. Shielding until 21st February. Stay safe everyone. #shielding #lockdown2021 #StayHome|2021-01-07 18:44:10
"In this era of Covid-19 let's pray that love plays a central role in all we do. Use the lockdown to amend lost relationships and to foster new ones. Take time to find one another!! End domestic abuse. #DomesticAbuse
#lockdown2021 
#COVID2019 
#parenting 
#StayHome"|2021-01-07 18:44:08
"@educationgovuk @GavinWilliamson 

Loving your work here! I'll summarise...

""We're still saying schools were safe all along, we will continue to say schools are safe regardless of the data, but we need to reduce mingling...so here we are!""

#schoolclosures @NEUnion #StayHome https://t.co/IdzSNW5Uc3"|2021-01-07 18:43:54
"We are bringing the pub to you 🚚
Treat yourself or a loved one with the gift of beer delivered safely to your home 🍻
Lots of great beer deals on our website https://t.co/j2XNuUgivk
Or email lisa@thebeeremporium.net
for any other requests ❤️
#welovebeer #stayhome #lockdownbeer https://t.co/hpCBwOZ9oF"|2021-01-07 18:43:47
"“Dear God, I pray that whoever reads this #message shall have your #comfort, #joy, #peace, #love, and #guidance. I may not know their troubles, but you do. Please keep protecting us” #Ameen 

#JummahMubarak #StayHome #Prayer #COVID19 #FridayMotivation https://t.co/0xJNPKSkEA"|2021-01-07 18:43:34
30 minutes. A tight calves &amp; stitch kinda evening 🙄  #ukrunchat #runchat #UKlockdown #runner #absolute360 #Twittawinterchallenge #StayAtHomeSaveLives #StayHome https://t.co/afyRwFZ3OB|2021-01-07 18:43:26
Do not  #clapforheroes do everyone in the nhs a favour stay in doors . That’s the real support we all want. #StayHome #protecttheNHS #SaveLives|2021-01-07 18:43:00
My classes are now online video only, plus Zoom meet ups to keep families connected. It’s the right decision, we must protect each other! #StayHome https://t.co/SRPdbVfTxw|2021-01-07 18:42:55
"Normal is an illusion, the new normal even more so. What will be, will be and all we can do is hope.
#NewNormal #StayHome #StaySafe"|2021-01-07 18:42:45
"Cases: 87,588,168 (+46,626) 
Deaths: 1,890,824 (+872) 
Recovered: 48,944,445 (+6,056) 
Active Cases: 38,643,723 (44.12%)
Completed Cases: 50,835,269 (58.04%)
Mortality Rate: 2.16% (No Change)
Case Fatality Rate: 3.72% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-07 18:42:03
"Here's some vital information about lockdown, what you can &amp; can't do, and what's open &amp; what's not currently! 

Make sure to reach out to those around you (and us!) for support if you need it!

#lockdown #youthwork #Manchester #WhalleyRange #StayHome #NeverMoreNeeded https://t.co/kftpxDRDWo"|2021-01-07 18:41:56
This short message actually applies to everyone, but was made especially for my kids! Thanks for listening 😀 @stephdmartin @TRADOC @USArmy #thursdayvibes #COVID19 #VaccinesSaveLives #VaccinesWork #StayHome #trends #COVID https://t.co/k8uPbiiq7d|2021-01-07 18:41:34
"#StayHome 

If you don’t have to go out. DONT. https://t.co/KEyZxdLV2h"|2021-01-07 18:41:31
"I haven’t seen one NHS worker that wants us to clap for them. I only see them asking us to stay home &amp; stay safe. 🏡
True heroes don’t need applause. ♥️
#stayathomeforheroes
#clapforheroes 
#StayHome https://t.co/71VWJgvbBp"|2021-01-07 18:41:10
10,000 Covid patients have been admitted to hospital since Xmas. Please follow Government guidelines. We cannot leave the NHS to fall. It exists because of our skilled men and women #theymattergreatly #theyareourlovedonestoo 🙏 #lockdown #stayhome #protectthenhs #lifeisprecious https://t.co/lCoRyb57i5|2021-01-07 18:41:03
"❌Don't accidently spread it! 

Around 1 in 3 people with COVID-19 don't have any symptoms, but can still pass it on. 

#StayHome #ProtectTheNHS #SaveLives 

@LincsNHS @ULHT_News @LPFTNHS @NHSLincsCCG https://t.co/f8IZBvZLIl"|2021-01-07 18:40:04
We must remember that it'll take time for vaccines to get in the arms of Canadians. We must continue to #StayHome,… https://t.co/hCg8RTggXs https://t.co/MhNjnJru2k|2021-01-07 18:40:04
"We are bringing the pub to you 🚚

Treat yourself or a loved one with the gift of beer delivered safely to your home 🍻
Lots of great beer deals on our website https://t.co/dTnlB9jMpb
Or email lisa@thebeeremporium.net
for any other requests ❤️
#welovebeer #stayhome #lockdownbeer https://t.co/ytVjK7iZ8Q"|2021-01-07 18:39:45
Was the coup organised at home this year due to Covid travel restrictions? #Covid_19 #StayHome #TrumpCoupAttempt @realDonaldTrump|2021-01-07 18:38:34
"My heart goes out to those affected in DC, please continue to stay safe and stay inside. What happened last night was unacceptable, its a shame lives were lost in that whole mess
#StayHome"|2021-01-07 18:38:34
"#Week44 of #StayHome   #coronavirus impacts

Some how through yesterday's insane US govt news day and doing a bunch of analysis for peer review this morning, I'm managing to stay even keeled anxiety wise.

Having roommate helps. Just another person there 😌

#Week43 thread below https://t.co/aQbMllpvrm"|2021-01-07 18:37:58
"@sbattrawden Absolutely No, No &amp; No
#stayhome #followtherulesnotclaps"|2021-01-07 18:37:50
This is me today,although it was the 1st lesson @Belinda1972Clay  #homeschooling  #StayHome  #StaySafe https://t.co/zCnjSW0Jlj|2021-01-07 18:37:37
"While #Master is the Pongal release film but we still gonna end up watching #Sooraraipottru at home 🤩
 #Stayhome #Dudukrumah https://t.co/SWHxxq19UQ"|2021-01-07 18:36:54
@NaughtonElaine Elaine, the longer I try to recover from this virus the more upsetting it is to hear about people like this #StayHome|2021-01-07 18:36:39
How's it going down today! #StayHome #StaySafe #eathealthy #LikeABoss https://t.co/CBblQQjajp|2021-01-07 18:36:33
"@credland_nicki Absolutely No, No &amp; No
#stayhome #noclapping #followtherulesnotclaps"|2021-01-07 18:36:22
A2 was absolutely horrific tonight. So many cars on the road. #STAYHOME|2021-01-07 18:36:12
"@laura78reid Absolutely No, No &amp; No
#stayhome #noclapping #followtherulesnotclaps"|2021-01-07 18:36:04
Please continue to help our doctors, nurses and the whole of our NHS by following lockdown rules. Please don't be selfish, wear a mask, keep your distance &amp; be sensible 🙏 #StayHome #NHS #Covid_19|2021-01-07 18:36:04
"Missing those catwalk vibes 🥺 we can't wait to make a come back... For now, safety is important 😷!
https://t.co/5YTBbFfwSG

 #StayHome we'll see you all soon! https://t.co/KhJH6RGLmt"|2021-01-07 18:35:48
"@WestVanDistrict Mayor @maryannbooth skied at @WhistlerBlckcmb, found out later about recommendation to ski locally. Plans to bring up public health communications confusion with #bcgov officials. #bcpoli #westvan #stayhome 
https://t.co/dKJ2nE7Glc"|2021-01-07 18:35:46
"First hospital shift back after New Years; Ambulance bays full, waiting rooms rammed, hallways clogged up. 
All we ask is to wear a mask, stay home and only go out if it’s necessary! 
We want this to stop as much as you do, Please follow the rules!🙏🏽 #NHS #StayHome"|2021-01-07 18:35:23
Cannot understand why elite sports can continue during this lockdown,clubs report numerous players and staff with covid ,forced to close training grounds,these effected people also have families #COVID19 #StaySafe #StayHome #SaveOurNHS #SaveLives https://t.co/uW3poGfP9c|2021-01-07 18:35:04
"A driver who ignored the closed road at Moel Famau  has skidded on ice off the road and caused us major issues...

Freezing conditions, putting my officers at risk in many ways and not just the cold

This is what we dont want..break rules causes risks 

#stayhome https://t.co/uAjqHtN2FA"|2021-01-07 18:35:03
@alcatelmobileuk fabulous for my son #StayHome|2021-01-07 18:34:23
"TBT when this place was LIT!

#WinterFestivalOfLights in #NiagaraFalls (back in Mid-December 2020).

See you next fall!

Taken by #HuaweiP40Pro - Night Mode.

@NiagaraFallsTourism @Huawei_Canada #Throwback #TBT #NightMode #StayHome https://t.co/zSRNJcG5YJ"|2021-01-07 18:34:18
Made a start. #lockdownlondon #StayHome #WearAMask https://t.co/ZizHVXqQ8c|2021-01-07 18:33:59
@NHSMillion Staying in doing a puzzle #lockdown2021 #StayHome #NHSblueheart https://t.co/WM64f1ex7W|2021-01-07 18:33:37
"#Bitcoin Surges to $40,000; Doubles in Less Than a Month  
#BTC #Bitcoin #Crypto
#research #trading #learning
#coronavirus #stayhome #StaySafe
#WearAMask
@BernardShelly @traderstewie
@HerbertRSim @Bitcoin
https://t.co/LXrpdYHdCz"|2021-01-07 18:32:48
@fordnation get the job done, or find someone who can. @CanadianPM get our provinces #mRNA NOW! #Canadians are #dying! You'll be judged mercilessly when this nightmare ends. 😠 #EnoughIsEnough #COVID19 #B117 #SARSCoV2 #StayHome #onpoli #SmallBiz #Trudeau  https://t.co/fTaDpwrtJ0|2021-01-07 18:32:25
"Please stay at home and follow the guidelines so we can make sure those that need our #NHS services in #Cumbria  can get the help they need

#StayHome #StaySafe 
#hands #face #space https://t.co/9DzObaAnt2"|2021-01-07 18:31:54
"Considering how sparsely populated some of these districts are, this is particularly alarming. 

#StayHome  #StayHomeCumbria https://t.co/bUC2nSuG8N"|2021-01-07 18:31:18
"@VillageOfLB Mayor Ron McLaughlin: ""The disregard across the country for health orders by some puts us all at risk. Elected officials and senior staff should be held to the highest standard.” #seatosky #lionsbay #bcpoli #stayhome #coronavirus #covid19 
https://t.co/dKJ2nE7Glc"|2021-01-07 18:30:56
I will not be clapping. My housemate is a nurse. They do not want claps, they want a pay rise, PPE, a safer working environment, and for everyone to obey the bloody rules. #StayHome #clapforheroes|2021-01-07 18:30:20
@PublicHealthSD @BiggerSudbury @GreaterSudbury @sudburypolice @OPP how about, collectively, you do your jobs.  We are in a lockdown. Essential trips only. And our city is acting like life is normal. Start fining and enforcing rules. Or we will MAKE u. #covid19 #StayHome #lockdown|2021-01-07 18:30:18
💙 that's it looks like im staying in #StayHome #lockdown2021 https://t.co/ZgcABTpQHU https://t.co/PWHsxwSWuH|2021-01-07 18:29:50
"@Stef_Helen @BoondockSaintIR @boondokbeauties @TinaTWD @Tonniemayo5 @MelissaJenMrsDD @skipp52 @TinaBeaver7 @susanpayne26 @Fans4life3 @Moonkat1234 @sandra_frey36 @FlashiKat @i_GhostTwd I hope everyone has a good day today. Keep following the guidelines to stay safe. Yesterday the US lost 4100 people.😩 This virus is a sneaky little bastard, we must do whatever is necessary to keep ourselves &amp; families safe and alive. 
#WearAMask
#SocialDistance 
#StayHome"|2021-01-07 18:29:43
It's not just the flu. If you say it is. You are a c_nt #StayHome|2021-01-07 18:29:25
